date,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,Final_Community_Sum
07/01/2020 02:00,0.06,0.09,0.36,0.23,0.14,0.31,0.53,0.14,0.16,0.29,0.33,0.25,0.15,0.22,0.17,0.58,0.05,0.23,0.16,0.15,4.62
07/01/2020 03:00,0.02,0.11,0.26,0.22,0.16,0.25,0.40,0.13,0.18,0.30,0.32,0.18,0.10,0.24,0.16,0.56,0.05,0.24,0.23,0.09,4.20
07/01/2020 04:00,0.06,0.08,0.24,0.21,0.14,0.22,0.29,0.12,0.11,0.23,0.23,0.19,0.09,0.21,0.17,0.57,0.04,0.22,0.20,0.07,3.68
07/01/2020 05:00,0.02,0.19,1.92,0.21,0.14,0.22,0.31,0.19,0.13,0.19,0.28,0.24,0.33,0.28,0.17,0.57,0.04,0.25,0.15,0.11,5.96
07/01/2020 06:00,0.05,0.09,3.03,1.09,0.14,0.76,0.31,0.12,0.21,0.18,0.24,0.27,0.35,0.32,0.20,0.56,0.04,0.50,0.22,0.17,8.83
07/01/2020 07:00,0.00,0.34,0.32,1.06,0.11,0.09,0.38,0.10,0.14,0.44,0.22,0.28,0.61,0.78,0.16,0.54,0.08,0.39,0.45,0.15,6.65
07/01/2020 08:00,0.05,0.17,0.25,0.28,0.14,0.43,0.26,0.23,0.13,0.25,1.30,0.31,0.46,1.06,1.75,0.54,0.15,0.22,0.16,0.28,8.42
07/01/2020 09:00,0.01,0.15,0.36,0.22,0.14,1.01,0.12,0.11,0.21,0.18,0.64,0.38,0.30,1.13,0.90,0.55,0.05,0.47,0.36,0.06,7.38
07/01/2020 10:00,0.06,0.14,0.31,0.40,0.15,0.74,0.60,0.11,0.15,1.24,1.87,0.90,0.20,1.72,1.23,0.58,0.05,0.35,1.40,0.09,12.29
07/01/2020 11:00,0.03,0.61,0.35,0.29,0.14,0.50,0.23,0.13,0.16,0.28,0.22,1.57,0.16,1.08,0.57,0.36,0.04,1.86,0.42,0.16,9.16
07/01/2020 12:00,0.06,0.18,1.60,0.30,0.14,0.47,0.34,0.10,0.20,0.59,0.15,2.80,0.30,0.43,0.85,0.44,0.20,0.87,0.21,0.55,10.80
07/01/2020 13:00,0.04,0.31,1.08,0.25,0.15,0.34,0.33,0.16,0.13,0.25,1.08,1.51,0.28,0.99,0.52,0.45,0.59,0.66,1.17,0.31,10.60
07/01/2020 14:00,0.07,0.17,0.70,0.12,0.13,0.39,0.20,0.20,0.24,0.22,1.06,1.34,0.22,0.28,0.43,0.43,1.08,0.55,1.08,0.16,9.09
07/01/2020 15:00,0.04,0.17,0.41,0.12,0.15,0.88,0.44,0.10,0.19,0.15,1.10,1.24,0.19,0.24,0.42,0.45,1.19,0.45,1.38,0.15,9.45
07/01/2020 16:00,0.03,0.07,0.20,0.23,0.14,0.39,0.75,0.18,0.17,0.39,1.37,0.37,0.14,0.23,0.38,0.44,0.05,0.97,0.66,0.36,7.51
07/01/2020 17:00,0.05,1.71,0.98,0.39,0.16,0.45,0.51,0.11,0.34,0.27,0.39,1.43,0.10,0.22,2.45,0.43,0.06,0.79,0.59,1.94,13.37
07/01/2020 18:00,0.03,0.98,0.42,2.07,0.14,0.45,0.34,0.13,0.41,0.42,0.33,1.42,0.38,0.27,1.94,0.42,0.04,0.39,0.35,0.68,11.60
07/01/2020 19:00,0.06,0.38,0.35,1.95,0.13,0.34,0.26,0.24,0.47,0.82,0.37,0.24,0.19,2.31,0.67,0.43,0.04,2.06,0.22,1.57,13.12
07/01/2020 20:00,0.02,0.69,0.39,1.89,0.13,1.37,0.29,0.14,0.32,0.60,2.24,0.20,0.21,0.41,0.52,0.44,0.05,1.66,0.48,0.32,12.39
07/01/2020 21:00,0.05,0.35,0.40,1.72,0.14,1.71,3.12,0.26,0.33,0.60,0.63,0.25,0.19,0.45,0.44,0.43,0.60,0.56,0.27,0.24,12.74
07/01/2020 22:00,0.02,0.19,0.39,0.36,0.15,0.41,0.95,0.65,0.31,0.39,0.94,0.29,0.19,0.42,0.59,0.43,0.18,0.49,0.95,0.19,8.49
07/01/2020 23:00,0.06,0.20,0.35,0.39,0.13,0.51,0.83,0.44,0.23,0.82,2.48,0.13,0.09,0.32,0.85,0.51,0.10,0.46,0.68,0.63,10.21
08/01/2020 00:00,0.05,0.13,0.37,0.25,0.16,0.42,0.21,0.27,0.29,0.47,0.83,0.15,0.09,0.28,1.40,0.80,0.27,0.49,0.42,0.16,7.51
08/01/2020 01:00,0.04,0.13,0.31,0.26,0.15,0.30,0.14,0.24,0.27,0.40,1.06,0.14,0.09,0.28,0.58,0.79,0.04,0.46,0.18,0.07,5.96
08/01/2020 02:00,0.02,0.08,0.33,0.26,0.17,0.35,0.18,0.52,0.32,0.31,1.45,0.17,0.40,0.25,0.44,0.68,0.06,0.33,0.21,0.10,6.62
08/01/2020 03:00,0.05,0.11,0.32,0.25,0.15,0.33,0.14,0.27,0.40,0.23,0.34,0.19,0.13,0.23,0.53,0.53,0.04,0.31,0.15,0.13,4.83
08/01/2020 04:00,0.05,0.97,0.28,0.57,0.16,0.21,0.14,0.31,0.27,0.27,0.69,0.19,0.75,0.28,0.41,0.57,0.05,0.38,0.15,0.13,6.84
08/01/2020 05:00,0.05,2.87,1.79,0.74,0.14,0.19,0.21,1.68,0.30,0.33,0.23,0.18,0.33,0.27,0.42,0.53,0.05,0.33,0.18,0.12,10.94
08/01/2020 06:00,0.01,2.27,2.73,0.32,0.14,0.18,0.32,3.65,0.31,0.21,0.28,0.19,0.39,0.30,0.38,0.51,0.04,0.33,0.15,0.13,12.84
08/01/2020 07:00,0.03,0.13,0.15,2.44,0.19,0.02,0.39,3.66,0.59,0.35,0.31,0.25,0.33,1.25,0.39,0.50,0.06,0.40,0.13,0.16,11.73
08/01/2020 08:00,0.04,0.45,0.25,1.91,0.22,0.36,0.40,0.32,0.45,0.15,0.83,0.28,0.53,1.52,1.04,0.54,0.22,0.55,0.69,0.12,10.87
08/01/2020 09:00,0.05,0.60,0.27,0.30,0.43,0.39,0.86,0.20,0.46,0.48,0.46,0.47,0.22,1.35,2.37,1.37,0.15,1.09,0.28,0.36,12.16
08/01/2020 10:00,0.05,0.13,0.20,0.54,0.17,0.89,0.84,0.30,1.19,0.13,0.62,0.45,0.23,1.47,0.91,1.20,0.08,2.02,0.95,0.25,12.61
08/01/2020 11:00,0.05,0.07,0.31,0.30,0.42,0.74,0.55,0.95,0.78,1.11,1.54,1.03,0.19,0.33,0.54,1.69,0.20,0.62,0.98,0.40,12.83
08/01/2020 12:00,0.05,0.15,1.39,1.70,0.71,0.91,0.95,0.59,1.56,0.43,2.26,0.38,0.23,0.27,0.46,0.52,0.10,1.34,0.48,0.49,14.97
08/01/2020 13:00,0.06,0.67,0.68,1.21,0.26,0.36,2.14,0.48,0.50,0.47,0.71,0.24,0.31,0.96,0.82,0.26,0.05,1.46,0.41,0.36,12.42
08/01/2020 14:00,0.05,0.35,0.81,0.25,0.23,0.40,0.59,0.57,0.94,0.24,2.44,0.29,0.37,2.25,2.50,0.20,0.18,0.42,0.42,0.50,14.01
08/01/2020 15:00,0.13,0.14,0.37,0.41,0.33,0.62,0.15,0.29,1.41,0.84,0.24,0.33,1.22,1.57,1.19,0.29,0.05,0.52,0.39,0.28,10.80
08/01/2020 16:00,0.18,0.62,0.42,2.70,0.35,0.87,0.20,0.39,0.45,2.45,0.26,0.32,0.84,1.14,0.57,0.20,0.05,1.58,0.78,0.34,14.71
08/01/2020 17:00,0.06,0.48,0.92,1.38,0.29,3.47,0.28,0.23,0.56,3.56,1.13,0.36,0.29,1.89,0.40,0.18,0.05,3.23,0.34,0.98,20.08
08/01/2020 18:00,0.07,0.07,0.20,1.12,0.23,1.61,2.09,0.79,0.49,3.82,0.94,1.00,0.49,2.88,0.37,0.24,0.04,2.23,0.88,0.36,19.92
08/01/2020 19:00,0.07,0.10,0.29,0.51,0.19,2.60,0.81,1.23,0.91,1.64,2.40,0.54,0.37,1.61,1.31,0.26,0.04,0.81,0.88,0.33,16.90
08/01/2020 20:00,0.04,0.12,0.89,1.38,0.34,1.27,0.39,0.67,0.81,0.45,1.18,0.30,0.16,1.42,0.38,0.71,0.06,0.82,0.24,0.43,12.07
08/01/2020 21:00,0.04,0.37,0.34,1.76,0.30,0.50,0.39,0.41,0.54,0.52,1.47,0.26,0.18,0.99,0.66,0.53,0.08,0.71,0.22,0.14,10.42
08/01/2020 22:00,0.04,0.26,0.37,2.64,0.33,0.69,0.80,0.51,0.57,2.19,2.00,0.18,0.12,0.48,0.64,0.25,0.12,0.78,0.30,0.12,13.37
08/01/2020 23:00,0.08,0.68,0.44,1.94,0.29,0.46,0.81,0.32,0.96,1.20,0.35,0.18,0.10,0.24,0.65,0.21,0.11,0.64,0.22,0.18,10.06
09/01/2020 00:00,0.07,0.12,0.57,1.07,0.15,0.44,0.64,0.38,0.61,0.78,0.13,0.18,0.31,0.65,0.24,0.11,0.06,0.50,0.31,0.22,7.52
09/01/2020 01:00,0.02,0.16,0.30,0.11,0.14,0.27,0.38,0.35,0.36,0.81,0.17,0.18,0.49,0.72,0.23,0.13,0.04,0.40,0.21,0.13,5.61
09/01/2020 02:00,0.07,0.12,0.33,0.18,0.14,0.26,0.63,0.61,0.39,1.11,0.19,0.19,0.62,0.27,0.17,0.12,0.04,0.29,0.28,0.13,6.13
09/01/2020 03:00,0.02,0.14,0.27,0.11,0.15,0.33,0.30,0.33,0.51,0.70,0.14,0.17,0.19,0.24,0.16,0.13,0.04,0.27,0.27,0.11,4.59
09/01/2020 04:00,0.07,0.99,0.25,0.08,0.17,0.18,0.21,0.35,0.34,0.70,0.12,0.13,0.17,0.25,0.15,0.12,0.05,0.30,0.32,0.13,5.08
09/01/2020 05:00,0.03,2.96,1.96,0.16,0.14,0.19,0.25,2.00,0.44,0.77,0.12,0.12,0.31,0.26,0.18,0.12,0.04,0.27,0.30,0.14,10.77
09/01/2020 06:00,0.05,2.28,2.29,0.17,0.13,0.18,0.20,3.70,0.41,1.09,0.20,0.16,0.22,0.31,0.17,0.11,0.04,0.27,0.24,0.17,12.41
09/01/2020 07:00,0.03,0.46,0.39,2.60,0.21,0.21,0.39,4.34,0.79,4.72,0.36,0.30,0.60,0.75,0.19,0.18,0.10,0.52,0.20,0.18,17.50
09/01/2020 08:00,0.03,0.44,0.15,0.95,0.15,0.29,0.28,0.52,0.52,1.55,0.13,0.23,0.26,0.26,1.30,0.20,0.04,0.25,0.84,0.26,8.68
09/01/2020 09:00,0.05,0.66,0.33,0.16,0.23,0.20,0.19,0.33,0.42,1.16,0.18,0.22,0.49,0.24,0.97,0.23,0.18,0.47,1.25,0.15,8.12
09/01/2020 10:00,0.04,0.24,0.26,0.06,0.17,0.55,0.13,0.31,0.57,0.49,0.16,0.60,0.20,0.26,1.21,0.18,0.20,0.50,1.23,0.26,7.61
09/01/2020 11:00,0.09,0.52,0.40,0.65,0.25,0.28,0.20,0.93,0.33,0.49,0.14,0.82,0.18,0.26,0.31,0.17,0.09,0.45,0.51,0.38,7.45
09/01/2020 12:00,0.05,0.07,0.15,2.29,0.29,0.43,0.37,1.12,0.69,0.49,0.28,0.36,0.30,0.24,0.21,0.46,0.18,0.40,0.41,0.11,8.90
09/01/2020 13:00,0.09,0.09,0.30,0.19,0.41,0.39,0.09,0.32,0.54,0.50,0.27,0.21,0.21,0.24,0.23,1.14,0.16,0.91,0.64,0.54,7.47
09/01/2020 14:00,0.04,0.69,0.15,1.61,0.24,0.25,0.09,0.18,0.67,0.43,1.74,0.21,0.28,0.31,0.34,0.66,0.16,0.33,1.17,0.12,9.65
09/01/2020 15:00,0.08,1.59,0.11,1.75,0.18,0.61,0.09,0.72,0.61,0.46,3.38,0.18,0.22,0.23,0.55,1.24,0.17,0.69,1.01,0.12,13.99
09/01/2020 16:00,0.03,0.70,0.35,2.12,0.27,0.36,0.73,0.58,0.80,0.72,2.53,0.29,0.17,0.24,0.43,0.97,0.37,0.49,0.35,0.32,12.80
09/01/2020 17:00,0.08,0.68,0.30,0.71,0.48,0.24,1.14,0.29,1.04,0.49,0.39,1.61,0.13,0.84,0.42,1.16,0.95,0.42,0.33,0.71,12.42
09/01/2020 18:00,0.03,0.23,0.42,0.41,0.24,0.39,0.32,0.43,1.06,0.55,0.14,0.89,0.14,0.99,0.44,0.66,0.43,3.23,0.79,0.40,12.19
09/01/2020 19:00,0.08,0.17,0.25,0.32,0.22,0.71,0.27,0.18,0.67,0.90,0.17,0.32,0.15,2.94,0.71,0.42,0.04,1.01,1.78,0.66,11.97
09/01/2020 20:00,0.02,0.27,0.30,0.32,0.28,1.86,0.90,0.59,0.69,0.72,0.33,0.30,0.36,1.57,0.84,0.40,0.06,0.60,0.47,0.40,11.29
09/01/2020 21:00,0.08,0.25,0.74,1.43,0.30,1.35,1.56,0.26,1.65,0.61,0.45,0.24,0.22,0.66,0.56,0.38,0.13,0.77,0.47,0.26,12.36
09/01/2020 22:00,0.02,0.22,0.58,1.16,0.34,1.36,0.59,0.25,0.69,0.54,2.34,0.18,0.17,0.53,0.45,0.35,0.28,0.85,0.36,0.27,11.52
09/01/2020 23:00,0.07,0.09,0.65,0.18,0.16,0.67,0.57,0.33,0.69,0.80,0.73,0.16,0.13,0.33,0.56,0.30,0.11,0.38,1.04,0.31,8.25
10/01/2020 00:00,0.05,0.40,0.22,0.28,0.12,0.41,0.68,0.38,0.60,0.79,0.36,0.15,0.51,0.84,0.19,0.44,0.08,0.42,0.19,0.31,7.41
10/01/2020 01:00,0.05,0.23,0.21,0.21,0.14,0.47,0.36,0.28,0.37,0.87,0.27,0.13,0.15,0.45,0.21,0.44,0.04,0.25,0.22,0.11,5.47
10/01/2020 02:00,0.03,0.07,0.15,0.13,0.12,0.33,0.32,0.27,0.41,0.85,0.26,0.17,0.61,0.21,0.19,0.43,0.04,0.25,0.35,0.10,5.32
10/01/2020 03:00,0.06,0.11,0.14,0.13,0.11,0.21,0.26,0.20,0.41,0.83,0.19,0.21,0.20,0.24,0.19,0.43,0.04,0.23,0.27,0.11,4.57
10/01/2020 04:00,0.02,0.92,0.20,0.13,0.11,0.33,0.33,0.26,0.29,0.98,0.19,0.20,0.25,0.24,0.21,0.43,0.05,0.23,0.26,0.08,5.70
10/01/2020 05:00,0.05,2.90,1.81,0.25,0.12,0.20,0.25,1.88,0.39,0.73,0.29,0.16,0.41,0.23,0.19,0.43,0.05,0.26,0.24,0.09,10.91
10/01/2020 06:00,0.02,2.18,1.70,2.34,0.12,0.27,0.28,3.67,0.36,0.96,0.21,0.15,0.22,0.33,0.20,0.45,0.05,0.24,0.28,0.15,14.18
10/01/2020 07:00,0.05,0.07,0.28,0.86,0.18,0.22,0.54,3.97,0.75,3.33,0.63,0.21,0.19,0.60,0.46,0.42,0.10,0.33,0.48,0.17,13.84
10/01/2020 08:00,0.01,0.86,0.26,0.64,0.12,0.29,0.64,0.57,0.55,3.28,0.45,0.17,0.37,1.41,0.57,0.44,0.04,0.33,0.82,0.08,11.92
10/01/2020 09:00,0.81,0.12,0.25,0.82,0.25,0.32,0.19,0.87,0.40,0.86,0.26,0.24,0.29,1.49,0.20,0.43,0.13,0.36,1.01,0.19,9.48
10/01/2020 10:00,1.40,0.59,0.22,0.39,0.14,0.31,0.10,1.13,0.99,0.78,0.26,0.48,0.54,0.74,0.81,0.43,0.04,0.43,0.98,0.19,10.97
10/01/2020 11:00,0.12,0.51,1.07,0.34,0.31,0.38,0.07,0.47,1.56,0.27,0.30,0.38,0.24,0.23,0.22,0.44,0.10,0.29,0.30,0.15,7.75
10/01/2020 12:00,0.04,2.42,1.17,0.73,0.35,0.23,0.10,1.06,0.39,0.23,0.41,0.38,0.17,1.12,0.12,0.44,0.06,0.21,0.40,0.41,10.44
10/01/2020 13:00,0.24,1.68,0.93,0.64,0.27,0.34,0.07,0.31,0.62,0.23,0.36,0.30,0.28,2.00,0.18,0.42,0.29,0.41,0.44,0.23,10.23
10/01/2020 14:00,0.27,0.69,0.43,1.10,0.23,0.40,0.10,0.18,0.33,0.31,0.54,0.25,0.38,0.63,0.26,0.44,0.05,1.59,0.47,0.23,8.89
10/01/2020 15:00,0.02,0.56,0.20,0.38,0.18,0.29,0.14,0.20,0.49,0.18,1.62,0.27,0.25,0.91,2.36,0.42,0.04,1.52,0.31,0.27,10.61
10/01/2020 16:00,0.03,0.24,2.28,0.74,0.21,0.30,0.78,0.19,0.66,0.20,0.24,0.51,0.15,1.49,0.42,0.41,0.04,1.80,0.39,0.20,11.28
10/01/2020 17:00,0.05,0.63,3.16,0.64,0.17,0.45,0.85,0.15,1.16,0.17,0.92,0.55,0.16,1.74,0.34,0.41,0.04,0.98,0.34,0.57,13.47
10/01/2020 18:00,0.00,1.03,0.90,0.63,1.20,1.21,0.24,0.18,0.69,0.36,0.69,0.33,0.32,0.81,0.85,0.42,0.04,0.48,1.13,1.45,12.97
10/01/2020 19:00,0.94,0.41,0.13,1.53,0.26,0.66,0.51,0.34,1.56,0.76,0.75,0.25,0.20,0.27,1.06,0.52,0.06,0.30,0.40,1.31,12.23
10/01/2020 20:00,0.02,0.36,0.15,1.89,0.29,0.85,0.61,0.60,0.80,0.70,0.92,0.28,0.39,0.38,1.47,0.47,0.17,0.29,0.34,0.21,11.21
10/01/2020 21:00,0.06,0.30,0.30,0.60,0.45,1.97,0.90,0.32,0.88,0.81,0.94,0.22,0.15,0.38,0.64,0.42,0.17,0.25,0.40,0.23,10.39
10/01/2020 22:00,0.02,0.41,0.68,0.36,0.32,0.63,0.79,0.31,1.12,0.80,0.65,0.17,0.12,0.40,0.41,0.42,0.22,0.56,0.33,0.33,9.05
10/01/2020 23:00,0.06,0.69,1.39,0.28,0.20,0.37,0.79,0.16,0.74,0.79,0.47,0.19,0.11,0.39,0.33,0.43,0.10,0.26,0.23,0.34,8.32
11/01/2020 00:00,0.06,0.13,0.37,0.56,0.07,0.41,1.39,0.28,0.47,0.75,0.28,0.13,0.14,0.32,0.22,0.83,0.10,0.66,1.12,0.59,8.87
11/01/2020 01:00,0.03,0.08,0.26,0.53,0.08,0.30,1.18,0.29,0.40,0.54,0.19,0.12,0.21,0.26,0.18,0.75,0.09,0.22,0.73,0.18,6.64
11/01/2020 02:00,0.05,0.11,0.30,1.10,0.06,0.41,0.80,0.29,0.25,0.44,0.24,0.19,0.59,0.24,0.19,0.81,0.04,0.23,0.16,0.08,6.56
11/01/2020 03:00,0.05,0.95,0.22,0.89,0.06,0.23,0.73,0.22,0.32,0.57,0.20,0.14,0.83,0.25,0.15,0.74,0.04,0.24,0.15,0.07,7.05
11/01/2020 04:00,0.02,3.09,3.20,0.36,0.07,0.34,0.80,0.37,0.40,0.51,0.19,0.09,0.23,0.26,0.15,0.71,0.05,0.21,0.15,0.10,11.31
11/01/2020 05:00,0.05,1.84,1.35,0.40,0.07,0.22,1.59,1.80,0.26,0.43,0.15,0.26,0.22,0.24,0.15,0.72,0.05,0.22,0.29,0.12,10.43
11/01/2020 06:00,0.02,0.11,0.28,0.52,0.07,1.09,2.71,3.57,0.35,0.44,0.27,0.20,0.73,0.33,0.18,0.73,0.05,0.21,0.22,0.13,12.20
11/01/2020 07:00,0.06,0.51,0.38,0.43,0.16,1.41,2.75,3.67,0.77,0.81,0.25,0.18,1.32,0.32,0.18,0.68,0.04,0.39,0.24,0.12,14.67
11/01/2020 08:00,0.01,0.33,0.12,0.52,0.15,0.26,0.68,0.44,0.64,0.80,0.19,0.22,0.81,0.26,0.39,0.70,0.04,0.20,0.31,0.11,7.18
11/01/2020 09:00,0.07,1.25,0.28,1.84,0.18,0.36,0.58,0.22,0.58,0.62,1.46,0.55,0.38,2.74,2.22,0.77,0.14,0.17,0.60,0.40,15.38
11/01/2020 10:00,0.19,0.87,0.25,2.28,0.39,0.38,0.19,0.63,0.60,0.48,0.47,0.16,0.44,1.84,0.65,0.82,0.05,0.85,1.24,0.16,12.97
11/01/2020 11:00,0.00,0.35,0.37,4.31,0.32,0.53,0.19,0.61,1.01,0.70,0.24,0.13,0.27,1.07,2.53,0.70,0.59,0.62,0.49,0.26,15.33
11/01/2020 12:00,2.11,0.67,0.24,1.40,0.12,1.28,1.03,0.34,1.89,0.81,0.19,0.15,0.29,0.44,3.16,0.70,0.07,0.32,0.31,0.21,15.74
11/01/2020 13:00,2.11,1.78,0.94,2.30,1.16,0.45,0.22,0.30,0.89,0.39,0.34,0.22,0.30,0.44,2.13,0.73,0.82,0.33,0.46,0.37,16.67
11/01/2020 14:00,1.99,1.44,0.91,1.50,0.47,0.50,0.29,0.39,0.75,1.20,0.39,0.29,0.21,2.37,1.54,1.47,1.49,0.45,1.46,0.21,19.32
11/01/2020 15:00,2.12,1.32,0.60,0.68,0.17,0.51,0.32,0.39,0.53,1.23,4.47,0.45,0.34,1.88,0.58,1.72,0.09,0.23,0.87,0.18,18.68
11/01/2020 16:00,2.42,1.91,0.75,0.50,0.26,1.00,0.39,0.53,0.55,1.48,0.95,0.52,0.26,1.69,0.92,1.11,1.07,0.51,0.62,0.29,17.72
11/01/2020 17:00,1.95,2.93,0.83,1.36,0.29,0.74,2.74,0.72,1.55,1.43,2.24,0.33,1.19,1.00,0.76,1.25,1.58,1.16,2.63,0.66,27.33
11/01/2020 18:00,0.53,2.79,1.28,1.08,0.26,1.19,1.24,1.40,0.95,1.76,2.14,0.53,0.36,0.54,0.89,1.61,0.83,0.33,2.97,0.44,23.11
11/01/2020 19:00,0.40,0.86,0.71,1.90,0.21,1.60,2.25,2.32,2.00,0.99,1.28,0.84,0.42,0.48,1.16,1.46,0.30,0.32,1.08,0.27,20.85
11/01/2020 20:00,0.44,1.18,0.70,0.74,0.24,1.79,1.23,1.51,1.05,0.88,3.13,0.41,0.37,0.54,0.80,1.44,0.25,0.28,1.08,0.38,18.45
11/01/2020 21:00,0.44,0.75,0.86,0.83,0.28,0.75,0.94,0.89,0.76,0.57,0.87,0.26,0.27,0.52,0.77,1.25,0.27,0.31,0.97,0.13,12.69
11/01/2020 22:00,0.40,0.70,1.09,0.62,0.29,0.51,0.99,0.49,0.60,0.53,0.59,0.17,0.16,0.53,0.54,1.99,0.14,0.49,0.54,0.19,11.55
11/01/2020 23:00,0.07,0.50,0.99,0.38,0.07,0.55,0.90,0.30,0.62,0.44,0.38,0.19,0.14,0.26,0.19,1.93,0.05,0.21,0.32,0.25,8.74
12/01/2020 00:00,0.02,0.62,0.54,0.28,0.06,0.44,0.43,0.28,0.65,0.18,0.24,0.74,0.30,0.25,0.29,0.61,0.05,0.32,1.18,1.11,8.59
12/01/2020 01:00,0.05,0.13,0.44,0.36,0.05,0.43,0.31,0.28,0.44,0.33,0.17,0.72,0.10,0.24,0.13,0.58,0.04,0.30,0.75,0.72,6.57
12/01/2020 02:00,0.03,0.13,0.19,0.28,0.05,0.43,0.40,0.20,0.35,0.24,0.17,0.12,0.47,0.24,0.16,0.58,0.05,0.29,0.26,0.07,4.73
12/01/2020 03:00,0.02,0.94,0.14,0.25,0.07,0.17,0.33,0.26,0.33,0.24,0.22,0.11,0.73,0.24,0.12,0.53,0.05,0.30,0.21,0.04,5.30
12/01/2020 04:00,0.05,2.40,0.20,0.22,0.08,0.32,0.34,0.42,0.29,0.20,0.17,0.15,0.28,0.25,0.15,0.51,0.04,0.29,0.21,0.05,6.60
12/01/2020 05:00,0.02,1.02,0.13,0.28,0.07,0.27,1.21,1.64,0.31,1.14,0.17,0.18,0.42,0.29,0.12,0.52,0.04,0.30,0.19,0.11,8.44
12/01/2020 06:00,0.05,0.14,0.17,0.26,0.06,0.03,2.49,3.80,0.43,2.52,0.15,0.25,0.20,0.34,0.16,0.60,0.04,0.31,0.23,0.14,12.37
12/01/2020 07:00,0.02,0.59,1.45,0.67,0.15,1.27,2.68,4.76,0.51,6.49,0.27,0.21,0.19,0.41,0.84,0.59,0.33,0.39,0.17,0.14,22.13
12/01/2020 08:00,0.02,0.37,2.03,1.68,0.79,1.78,0.66,0.64,0.40,0.81,0.80,0.19,0.51,0.78,2.25,0.56,0.04,0.35,0.67,0.32,15.64
12/01/2020 09:00,0.05,0.20,0.27,0.59,0.23,0.27,0.48,0.68,0.83,0.20,0.64,0.32,0.48,1.26,0.42,0.50,0.05,0.53,0.51,0.09,8.59
12/01/2020 10:00,0.01,0.32,0.28,1.38,0.11,0.35,0.29,0.44,0.70,0.12,0.49,1.05,0.28,1.83,0.36,0.66,0.05,0.58,0.79,0.09,10.16
12/01/2020 11:00,0.06,0.19,0.68,0.34,0.18,0.36,0.13,0.18,0.46,0.15,0.52,0.33,0.26,1.50,0.13,0.73,0.12,1.19,0.73,0.24,8.49
12/01/2020 12:00,0.03,0.14,1.23,0.66,0.26,0.41,0.80,0.18,0.56,0.17,0.44,0.23,0.39,0.29,0.14,0.79,0.07,0.46,1.88,0.38,9.51
12/01/2020 13:00,0.04,0.12,0.91,1.43,0.31,0.29,0.34,0.13,1.43,0.24,0.40,0.22,0.38,0.35,1.06,0.63,0.07,0.54,0.59,0.39,9.87
12/01/2020 14:00,0.05,0.15,1.55,2.50,0.23,0.29,0.54,0.25,0.42,0.16,1.77,0.17,0.24,0.53,0.94,0.73,0.06,0.46,0.42,0.10,11.55
12/01/2020 15:00,0.02,0.14,0.69,2.09,0.18,0.33,0.43,0.18,0.41,0.12,2.48,0.18,0.25,0.27,2.18,1.30,0.04,0.27,0.24,0.08,11.90
12/01/2020 16:00,0.05,0.37,0.31,1.83,0.21,1.18,0.87,0.16,1.16,0.56,0.52,0.32,0.26,0.24,1.16,1.38,0.05,0.43,1.11,0.21,12.37
12/01/2020 17:00,0.02,0.10,0.64,3.34,0.47,0.56,1.18,0.64,1.44,0.78,0.77,0.66,0.46,0.89,1.02,1.27,0.10,3.32,1.97,0.91,20.53
12/01/2020 18:00,0.05,1.83,0.50,4.00,0.29,1.37,0.78,0.82,0.79,0.55,0.92,0.65,0.43,0.57,2.59,0.95,0.21,0.80,1.19,0.41,19.72
12/01/2020 19:00,0.02,1.03,0.68,3.30,0.19,0.86,2.88,0.38,0.86,0.65,0.71,0.50,0.34,0.49,1.45,1.67,0.34,0.86,0.78,0.29,18.28
12/01/2020 20:00,0.02,0.56,0.41,1.75,0.21,0.74,2.50,0.38,0.92,0.51,2.43,0.33,0.39,0.49,0.70,1.54,0.12,0.65,1.26,1.99,17.89
12/01/2020 21:00,0.05,0.46,0.45,1.00,0.21,2.21,2.40,0.43,0.84,0.55,1.88,0.24,0.13,0.50,0.70,1.70,0.28,0.66,0.93,1.86,17.47
12/01/2020 22:00,0.02,0.47,0.53,0.38,0.25,1.01,1.70,0.33,1.73,0.38,2.89,0.22,0.12,0.46,1.13,0.91,0.12,0.90,0.78,1.71,16.07
12/01/2020 23:00,0.05,0.82,0.46,0.38,0.07,1.73,0.85,0.17,0.75,0.28,1.31,0.18,0.46,1.07,0.39,0.79,0.11,0.53,1.46,1.04,12.90
13/01/2020 00:00,0.04,0.27,0.66,1.46,0.09,0.54,1.41,0.23,1.09,0.20,0.70,0.11,0.22,0.37,0.20,0.39,0.06,0.34,0.47,0.35,9.21
13/01/2020 01:00,0.03,0.22,0.43,1.49,0.09,0.07,2.78,2.86,0.57,2.59,0.94,0.18,0.24,0.30,0.18,0.35,0.06,0.60,0.19,0.15,14.30
13/01/2020 02:00,0.02,0.23,0.29,1.44,0.09,0.03,2.92,0.44,0.50,2.71,0.24,0.18,0.21,0.27,0.11,0.32,0.06,0.29,0.19,0.16,10.70
13/01/2020 03:00,0.05,0.25,0.14,1.32,0.08,0.02,2.87,0.19,0.65,2.20,0.20,0.17,0.20,0.22,0.10,0.40,0.04,0.27,0.15,0.12,9.64
